,image,x,y,w,h,label
4386,bird0300.jpg,563,259,30,36,12
4387,bird0301.jpg,564,269,30,36,12
4388,bird0302.jpg,564,271,30,36,12
4389,bird0303.jpg,561,274,30,36,12
4390,bird0304.jpg,558,277,30,36,12
4391,bird0305.jpg,551,279,30,36,12
4392,bird0306.jpg,553,280,30,36,12
4393,bird0307.jpg,546,280,30,36,12
4394,bird0308.jpg,546,280,30,36,12
4395,bird0309.jpg,543,279,30,36,12
4396,bird0310.jpg,536,278,30,36,12
4397,bird0311.jpg,535,278,30,36,12
4398,bird0312.jpg,531,278,30,36,12
4399,bird0313.jpg,524,278,30,36,12
4400,bird0314.jpg,516,278,30,36,12
4401,bird0315.jpg,512,277,30,36,12
4402,bird0316.jpg,508,274,30,36,12
4403,bird0317.jpg,506,272,30,36,12
4404,bird0318.jpg,504,271,30,36,12
4405,bird0319.jpg,504,270,30,36,12
4406,bird0320.jpg,504,267,30,36,12
4407,bird0321.jpg,504,267,30,36,12
4408,bird0322.jpg,504,264,30,36,12
4409,bird0323.jpg,505,263,30,36,12
4410,bird0324.jpg,505,259,30,36,12
4411,bird0325.jpg,505,258,30,36,12
4412,bird0326.jpg,504,256,30,36,12
4413,bird0327.jpg,504,253,30,36,12
4414,bird0328.jpg,504,248,30,36,12
4415,bird0329.jpg,507,243,30,36,12
4416,bird0330.jpg,505,240,30,36,12
4417,bird0331.jpg,501,235,30,36,12
4418,bird0332.jpg,502,231,30,36,12
4419,bird0333.jpg,500,227,30,36,12
4420,bird0334.jpg,499,221,30,36,12
4421,bird0335.jpg,496,218,30,36,12
4422,bird0336.jpg,494,213,30,36,12
4423,bird0337.jpg,493,211,30,36,12
4424,bird0338.jpg,492,207,30,36,12
4425,bird0339.jpg,492,202,30,36,12
4426,bird0340.jpg,490,197,30,36,12
4427,bird0341.jpg,487,187,30,36,12
4428,bird0342.jpg,484,171,30,36,12
4429,bird0343.jpg,482,164,30,36,12
4430,bird0344.jpg,480,154,30,36,12
4431,bird0345.jpg,478,149,30,36,12
4432,bird0346.jpg,477,148,30,36,12
4433,bird0347.jpg,477,146,30,36,12
4434,bird0348.jpg,478,141,30,36,12
4435,bird0349.jpg,479,137,30,36,12
4436,bird0350.jpg,475,132,30,36,12
4437,bird0351.jpg,473,128,30,36,12
4438,bird0352.jpg,473,132,30,36,12
4439,bird0353.jpg,472,133,30,36,12
4440,bird0354.jpg,472,133,30,36,12
4441,bird0355.jpg,472,133,30,36,12
4442,bird0356.jpg,470,137,30,36,12
4443,bird0357.jpg,468,135,30,36,12
4444,bird0358.jpg,468,141,30,36,12
4445,bird0359.jpg,472,141,30,36,12
4446,bird0360.jpg,469,144,30,36,12
4447,bird0361.jpg,469,149,30,36,12
4448,bird0362.jpg,469,154,30,36,12
4449,bird0363.jpg,472,165,30,36,12
4450,bird0364.jpg,472,174,30,36,12
4451,bird0365.jpg,472,182,30,36,12
4452,bird0366.jpg,471,188,30,36,12
4453,bird0367.jpg,471,194,30,36,12
4454,bird0368.jpg,471,202,30,36,12
4455,bird0369.jpg,474,209,30,36,12
4456,bird0370.jpg,474,209,30,36,12
4457,bird0371.jpg,474,209,30,36,12
4458,bird0372.jpg,483,213,30,36,12
4459,bird0373.jpg,483,213,30,36,12
4460,bird0374.jpg,483,213,30,36,12
4461,bird0375.jpg,484,224,30,36,12
4462,bird0376.jpg,484,224,30,36,12
4463,bird0377.jpg,487,222,30,36,12
4464,bird0378.jpg,488,224,30,36,12
4465,bird0379.jpg,488,224,30,36,12
4466,bird0380.jpg,491,226,30,36,12
4467,bird0381.jpg,491,226,30,36,12
4468,bird0382.jpg,497,226,30,36,12
4469,bird0383.jpg,497,226,30,36,12
4470,bird0384.jpg,496,224,30,36,12
4471,bird0385.jpg,496,224,30,36,12
4472,bird0386.jpg,498,225,30,36,12
4473,bird0387.jpg,503,228,30,36,12
4474,bird0388.jpg,502,226,30,36,12
4475,bird0389.jpg,496,228,30,36,12
4476,bird0390.jpg,502,232,30,36,12
4477,bird0391.jpg,499,232,30,36,12
4478,bird0393.jpg,497,231,30,36,12
4479,bird0394.jpg,493,234,30,36,12
4480,bird0395.jpg,491,234,30,36,12
4481,bird0396.jpg,488,236,30,36,12
4482,bird0397.jpg,481,237,30,36,12
4483,bird0398.jpg,476,236,30,36,12
4484,bird0399.jpg,469,241,30,36,12
4485,bird0400.jpg,466,241,30,36,12
4486,bird0401.jpg,459,242,30,36,12
4487,bird0402.jpg,443,243,30,36,12
4488,bird0403.jpg,435,243,30,36,12
4489,bird0404.jpg,426,245,30,36,12
4490,bird0405.jpg,408,245,30,36,12
4491,bird0406.jpg,381,248,30,36,12
4492,bird0407.jpg,359,251,30,36,12
4493,bird0408.jpg,339,254,30,36,12
4494,bird0409.jpg,315,254,30,36,12
4495,motorcycle0000.jpg,114,66,119,120,13
4496,motorcycle0001.jpg,110,59,119,120,13
4497,motorcycle0002.jpg,107,53,119,119,13
4498,motorcycle0003.jpg,103,46,119,119,13
4499,motorcycle0004.jpg,100,40,119,118,13
4500,motorcycle0005.jpg,104,35,119,118,13
4501,motorcycle0006.jpg,109,30,119,118,13
4502,motorcycle0007.jpg,113,25,119,118,13
4503,motorcycle0008.jpg,118,20,119,119,13
4504,motorcycle0009.jpg,122,15,119,119,13
4505,motorcycle0010.jpg,127,10,119,119,13
4506,motorcycle0011.jpg,132,5,119,120,13
4507,motorcycle0012.jpg,139,8,119,119,13
4508,motorcycle0013.jpg,147,12,119,117,13
4509,motorcycle0014.jpg,155,16,119,115,13
4510,motorcycle0015.jpg,163,20,119,113,13
4511,motorcycle0016.jpg,169,28,117,112,13
4512,motorcycle0017.jpg,176,36,115,111,13
4513,motorcycle0018.jpg,183,45,112,109,13
4514,motorcycle0019.jpg,190,53,110,108,13
4515,motorcycle0020.jpg,197,62,108,107,13
4516,motorcycle0021.jpg,197,68,108,107,13
4517,motorcycle0022.jpg,198,74,108,107,13
4518,motorcycle0023.jpg,199,81,108,107,13
4519,motorcycle0024.jpg,196,86,107,105,13
4520,motorcycle0025.jpg,194,91,106,104,13
4521,motorcycle0026.jpg,192,96,104,103,13
4522,motorcycle0027.jpg,190,101,103,102,13
4523,motorcycle0028.jpg,188,106,102,101,13
4524,motorcycle0029.jpg,186,108,97,101,13
4525,motorcycle0030.jpg,184,110,93,101,13
4526,motorcycle0031.jpg,183,113,88,101,13
4527,motorcycle0032.jpg,182,115,88,99,13
4528,motorcycle0033.jpg,181,117,88,97,13
4529,motorcycle0034.jpg,181,119,88,96,13
4530,motorcycle0035.jpg,180,121,88,94,13
4531,motorcycle0036.jpg,180,123,88,93,13
4532,motorcycle0037.jpg,179,125,88,91,13
4533,motorcycle0038.jpg,179,128,88,89,13
4534,motorcycle0039.jpg,180,129,85,86,13
4535,motorcycle0040.jpg,182,130,81,84,13
4536,motorcycle0041.jpg,184,132,77,81,13
4537,motorcycle0042.jpg,186,133,73,79,13
4538,motorcycle0043.jpg,188,135,70,76,13
4539,motorcycle0044.jpg,188,139,70,76,13
4540,motorcycle0045.jpg,188,144,70,76,13
4541,motorcycle0046.jpg,188,149,70,76,13
4542,motorcycle0047.jpg,189,154,70,76,13
4543,motorcycle0048.jpg,192,162,70,75,13
4544,motorcycle0049.jpg,195,170,70,74,13
4545,motorcycle0050.jpg,199,178,70,73,13
4546,motorcycle0051.jpg,202,187,70,71,13
4547,motorcycle0052.jpg,206,195,70,70,13
4548,motorcycle0053.jpg,209,203,70,69,13
4549,motorcycle0054.jpg,213,212,70,68,13
4550,motorcycle0055.jpg,219,218,70,68,13
4551,motorcycle0056.jpg,225,224,70,68,13
4552,motorcycle0057.jpg,232,230,70,68,13
4553,motorcycle0058.jpg,240,231,72,69,13
4554,motorcycle0059.jpg,248,232,74,71,13
4555,motorcycle0060.jpg,256,233,76,73,13
4556,motorcycle0061.jpg,264,234,78,75,13
4557,motorcycle0062.jpg,272,235,81,77,13
4558,motorcycle0063.jpg,279,223,83,78,13
4559,motorcycle0064.jpg,287,211,84,80,13
4560,motorcycle0065.jpg,294,199,86,82,13
4561,motorcycle0066.jpg,302,188,88,82,13
4562,motorcycle0067.jpg,309,176,90,84,13
4563,motorcycle0069.jpg,317,164,91,86,13
4564,motorcycle0070.jpg,325,153,93,87,13
4565,motorcycle0071.jpg,330,135,95,89,13
4566,motorcycle0072.jpg,336,118,97,90,13
4567,motorcycle0073.jpg,342,101,99,92,13
4568,motorcycle0074.jpg,347,86,101,94,13
4569,motorcycle0075.jpg,352,72,103,95,13
4570,motorcycle0076.jpg,357,58,105,97,13
4571,motorcycle0077.jpg,362,44,107,98,13
4572,motorcycle0078.jpg,368,30,109,100,13
4573,motorcycle0079.jpg,369,26,111,101,13
4574,motorcycle0080.jpg,371,22,113,103,13
4575,motorcycle0081.jpg,372,18,115,105,13
4576,motorcycle0082.jpg,374,14,117,107,13
4577,motorcycle0083.jpg,375,10,119,109,13
4578,motorcycle0084.jpg,377,6,121,111,13
4579,motorcycle0085.jpg,379,2,123,113,13
4580,motorcycle0086.jpg,368,4,121,113,13
4581,motorcycle0087.jpg,357,6,120,113,13
4582,motorcycle0088.jpg,347,9,118,113,13
4583,motorcycle0089.jpg,336,11,116,113,13
4584,motorcycle0090.jpg,325,13,115,113,13
4585,motorcycle0091.jpg,315,16,113,113,13
4586,motorcycle0092.jpg,300,22,108,113,13
4587,motorcycle0093.jpg,286,28,103,113,13
4588,motorcycle0094.jpg,272,34,98,113,13
4589,motorcycle0095.jpg,263,34,102,113,13
4590,motorcycle0096.jpg,255,35,106,113,13
4591,motorcycle0097.jpg,246,36,110,113,13
4592,motorcycle0098.jpg,238,36,114,113,13
4593,motorcycle0099.jpg,229,37,118,113,13
4594,motorcycle0100.jpg,221,38,122,113,13
4595,motorcycle0101.jpg,216,38,122,111,13
4596,motorcycle0102.jpg,212,39,122,108,13
4597,motorcycle0103.jpg,208,40,122,105,13
4598,motorcycle0104.jpg,204,41,122,102,13
4599,motorcycle0105.jpg,200,42,122,100,13
4600,motorcycle0106.jpg,194,43,122,100,13
4601,motorcycle0107.jpg,189,45,122,100,13
4602,motorcycle0108.jpg,184,47,122,100,13
4603,motorcycle0109.jpg,175,53,120,99,13
4604,motorcycle0110.jpg,166,59,119,99,13
4605,motorcycle0111.jpg,157,65,118,98,13
4606,motorcycle0112.jpg,148,71,116,98,13
4607,motorcycle0113.jpg,139,77,115,97,13
4608,motorcycle0114.jpg,130,83,114,97,13
4609,motorcycle0115.jpg,121,89,112,96,13
4610,motorcycle0116.jpg,112,95,111,96,13
4611,motorcycle0117.jpg,103,101,110,95,13
4612,motorcycle0118.jpg,94,107,108,95,13
4613,motorcycle0119.jpg,85,113,107,94,13
4614,motorcycle0120.jpg,76,119,106,94,13
4615,motorcycle0121.jpg,70,127,105,93,13
4616,motorcycle0122.jpg,65,135,103,93,13
4617,motorcycle0123.jpg,59,143,102,92,13
4618,motorcycle0124.jpg,54,151,101,92,13
4619,motorcycle0125.jpg,58,149,99,90,13
4620,motorcycle0126.jpg,63,147,96,88,13
4621,motorcycle0127.jpg,68,145,93,86,13
4622,motorcycle0128.jpg,78,138,91,84,13
4623,motorcycle0129.jpg,89,131,88,82,13
4624,motorcycle0130.jpg,100,124,85,80,13
4625,motorcycle0131.jpg,111,117,82,78,13
4626,motorcycle0132.jpg,123,112,79,76,13
4627,motorcycle0133.jpg,135,107,76,74,13
4628,motorcycle0134.jpg,147,102,74,72,13
4629,motorcycle0135.jpg,159,97,71,70,13
4630,motorcycle0136.jpg,171,93,69,68,13
4631,motorcycle0137.jpg,177,96,66,67,13
4632,motorcycle0138.jpg,183,100,64,65,13
4633,motorcycle0139.jpg,189,104,62,64,13
4634,motorcycle0140.jpg,195,108,60,62,13
4635,motorcycle0141.jpg,202,112,57,61,13
4636,motorcycle0142.jpg,204,119,57,61,13
4637,motorcycle0143.jpg,206,127,57,60,13
4638,motorcycle0144.jpg,209,135,56,60,13
4639,motorcycle0145.jpg,207,138,56,60,13
4640,motorcycle0146.jpg,206,141,55,60,13
4641,motorcycle0147.jpg,205,145,55,60,13
4642,motorcycle0148.jpg,207,150,53,60,13
4643,motorcycle0149.jpg,209,155,52,60,13
4644,motorcycle0150.jpg,211,160,51,60,13
4645,motorcycle0151.jpg,213,165,50,60,13
4646,motorcycle0152.jpg,215,170,49,60,13
4647,motorcycle0153.jpg,215,173,49,60,13
4648,motorcycle0154.jpg,215,176,49,60,13
4649,motorcycle0155.jpg,215,179,49,60,13
4650,motorcycle0156.jpg,217,181,49,60,13
4651,motorcycle0157.jpg,219,183,49,60,13
4652,motorcycle0158.jpg,222,186,49,60,13
4653,motorcycle0160.jpg,223,186,49,60,13
4654,motorcycle0161.jpg,225,186,49,60,13
4655,motorcycle0162.jpg,227,186,49,60,13
4656,motorcycle0163.jpg,227,184,51,60,13
4657,motorcycle0164.jpg,227,183,53,60,13
4658,motorcycle0165.jpg,228,182,55,60,13
4659,bike0000.jpg,319,183,58,55,14
4660,bike0001.jpg,317,182,58,55,14
4661,bike0002.jpg,315,181,58,55,14
4662,bike0003.jpg,313,180,58,55,14
4663,bike0004.jpg,312,179,58,55,14
4664,bike0005.jpg,310,178,58,55,14
4665,bike0006.jpg,308,177,58,55,14
4666,bike0007.jpg,307,177,58,55,14
4667,bike0008.jpg,305,175,58,55,14
4668,bike0009.jpg,304,173,58,55,14
4669,bike0010.jpg,303,172,58,55,14
4670,bike0011.jpg,301,171,58,55,14
4671,bike0012.jpg,299,170,58,55,14
4672,bike0013.jpg,297,170,58,55,14
4673,bike0014.jpg,295,168,58,55,14
4674,bike0015.jpg,293,167,58,55,14
4675,bike0016.jpg,292,166,58,55,14
4676,bike0017.jpg,291,163,59,57,14
4677,bike0018.jpg,290,160,60,59,14
4678,bike0019.jpg,289,158,62,61,14
4679,bike0020.jpg,287,156,62,61,14
4680,bike0021.jpg,285,154,62,61,14
4681,bike0022.jpg,283,153,62,61,14
4682,bike0023.jpg,281,152,62,61,14
4683,bike0024.jpg,280,151,62,61,14
4684,bike0025.jpg,279,150,62,61,14
4685,bike0026.jpg,278,147,62,63,14
4686,bike0027.jpg,277,145,62,64,14
4687,bike0028.jpg,276,143,62,65,14
4688,bike0029.jpg,275,141,62,66,14
4689,bike0030.jpg,273,139,64,66,14
4690,bike0031.jpg,272,137,65,66,14
4691,bike0032.jpg,271,135,67,66,14
4692,bike0033.jpg,269,132,67,66,14
4693,bike0034.jpg,268,130,67,66,14
4694,bike0035.jpg,267,128,67,66,14
4695,bike0036.jpg,267,126,67,66,14
4696,bike0037.jpg,267,124,67,66,14
4697,bike0038.jpg,267,122,67,66,14
4698,bike0039.jpg,267,121,67,66,14
4699,bike0040.jpg,267,118,67,66,14
4700,bike0041.jpg,267,116,67,66,14
4701,bike0042.jpg,267,114,67,66,14
4702,bike0043.jpg,268,112,67,66,14
4703,bike0044.jpg,268,110,67,66,14
4704,bike0045.jpg,268,109,67,66,14
4705,bike0046.jpg,268,108,67,66,14
4706,bike0047.jpg,268,107,67,66,14
4707,bike0048.jpg,269,105,67,66,14
4708,bike0049.jpg,270,103,67,66,14
4709,bike0050.jpg,272,102,67,66,14
4710,bike0051.jpg,272,101,67,66,14
4711,bike0052.jpg,272,100,67,66,14
4712,bike0053.jpg,272,99,67,66,14
4713,bike0054.jpg,273,99,67,66,14
4714,bike0055.jpg,273,98,67,66,14
4715,bike0056.jpg,273,97,67,66,14
4716,bike0057.jpg,274,97,67,66,14
4717,bike0058.jpg,274,96,67,66,14
4718,bike0059.jpg,275,96,67,66,14
4719,bike0060.jpg,276,95,67,66,14
4720,bike0061.jpg,276,95,67,66,14
4721,bike0062.jpg,277,94,67,66,14
4722,bike0063.jpg,278,94,67,66,14
4723,bike0064.jpg,279,94,67,66,14
4724,bike0065.jpg,279,93,67,66,14
4725,bike0066.jpg,280,92,67,66,14
4726,bike0067.jpg,281,91,67,66,14
4727,bike0068.jpg,282,90,67,66,14
4728,bike0069.jpg,283,89,67,66,14
4729,bike0070.jpg,284,89,66,64,14
4730,bike0071.jpg,285,89,65,63,14
4731,bike0072.jpg,286,89,64,62,14
4732,bike0073.jpg,288,89,62,61,14
4733,bike0074.jpg,289,88,62,61,14
4734,bike0075.jpg,291,88,62,61,14
4735,bike0076.jpg,292,87,62,61,14
4736,bike0077.jpg,294,87,62,61,14
4737,bike0078.jpg,294,86,62,61,14
4738,bike0079.jpg,295,85,62,61,14
4739,bike0080.jpg,296,85,62,61,14
4740,bike0081.jpg,297,84,62,61,14
4741,bike0082.jpg,298,83,62,61,14
4742,bike0083.jpg,299,83,62,61,14
4743,bike0084.jpg,299,82,62,61,14
4744,bike0085.jpg,299,81,62,61,14
4745,bike0086.jpg,300,81,62,61,14
4746,bike0087.jpg,300,80,62,61,14
4747,bike0088.jpg,301,80,62,61,14
4748,bike0089.jpg,301,79,62,61,14
4749,bike0091.jpg,301,79,62,61,14
4750,bike0092.jpg,302,79,62,61,14
4751,bike0093.jpg,302,79,62,61,14
4752,bike0094.jpg,302,78,62,61,14
4753,bike0095.jpg,303,78,62,61,14
4754,bike0096.jpg,303,78,62,61,14
4755,bike0097.jpg,304,78,62,61,14
4756,bike0098.jpg,303,78,62,61,14
4757,bike0099.jpg,303,78,62,62,14
4758,bike0100.jpg,303,78,62,62,14
4759,bike0101.jpg,303,78,62,63,14
4760,bike0102.jpg,303,78,62,63,14
4761,bike0103.jpg,303,78,62,64,14
4762,bike0104.jpg,303,78,62,64,14
4763,bike0105.jpg,303,79,62,64,14
4764,bike0106.jpg,303,79,62,65,14
4765,bike0107.jpg,303,79,62,65,14
4766,bike0108.jpg,303,79,62,66,14
4767,bike0109.jpg,303,79,62,66,14
4768,bike0110.jpg,303,79,62,67,14
4769,bike0111.jpg,303,79,62,67,14
4770,bike0112.jpg,303,80,62,67,14
4771,bike0113.jpg,303,80,62,68,14
4772,bike0114.jpg,303,80,62,68,14
4773,bike0115.jpg,303,80,62,69,14
4774,bike0116.jpg,303,80,62,69,14
4775,bike0117.jpg,303,80,62,70,14
4776,bike0118.jpg,303,80,62,70,14
4777,bike0119.jpg,303,80,62,71,14
4778,bike0120.jpg,303,81,62,71,14
4779,bike0121.jpg,303,81,62,71,14
4780,bike0122.jpg,303,81,62,72,14
4781,bike0123.jpg,303,81,62,72,14
4782,bike0124.jpg,303,81,62,73,14
4783,bike0125.jpg,303,81,62,73,14
4784,bike0126.jpg,303,81,62,74,14
4785,bike0127.jpg,303,82,62,74,14
4786,bike0128.jpg,302,82,63,74,14
4787,bike0129.jpg,302,83,64,74,14
4788,bike0130.jpg,302,84,64,74,14
4789,bike0131.jpg,301,84,66,74,14
4790,bike0132.jpg,301,85,66,74,14
4791,bike0133.jpg,301,86,67,74,14
4792,bike0134.jpg,301,87,68,74,14
4793,bike0135.jpg,300,87,68,74,14
4794,bike0136.jpg,299,88,69,74,14
4795,bike0137.jpg,298,88,70,74,14
4796,bike0138.jpg,297,89,71,74,14
4797,bike0139.jpg,297,89,71,74,14
4798,bike0140.jpg,296,90,72,74,14
4799,bike0141.jpg,295,90,73,74,14
4800,bike0142.jpg,294,91,74,74,14
4801,bike0143.jpg,294,92,74,74,14
4802,bike0144.jpg,293,92,74,74,14
4803,bike0145.jpg,292,92,75,74,14
4804,bike0146.jpg,292,93,75,74,14
4805,bike0147.jpg,291,93,76,74,14
4806,bike0148.jpg,290,94,76,74,14
4807,bike0149.jpg,290,94,76,74,14
4808,bike0150.jpg,289,95,77,74,14
4809,bike0151.jpg,288,95,78,74,14
4810,bike0152.jpg,288,95,78,74,14
4811,bike0153.jpg,287,96,78,74,14
4812,bike0154.jpg,286,96,79,74,14
4813,bike0155.jpg,286,97,79,74,14
4814,bike0156.jpg,285,97,80,74,14
4815,bike0157.jpg,285,98,80,74,14
4816,bike0158.jpg,284,98,80,74,14
4817,bike0159.jpg,284,99,80,74,14
4818,bike0160.jpg,283,100,80,74,14
4819,bike0161.jpg,283,101,80,74,14
4820,bike0162.jpg,282,101,80,74,14
4821,bike0163.jpg,282,102,80,74,14
4822,bike0164.jpg,281,103,80,74,14
4823,bike0165.jpg,281,104,80,74,14
4824,bike0166.jpg,280,105,80,74,14
4825,bike0167.jpg,280,105,80,74,14
4826,bike0168.jpg,279,106,80,74,14
4827,bike0169.jpg,279,107,80,74,14
4828,bike0170.jpg,278,108,80,74,14
4829,bike0171.jpg,278,109,80,74,14
4830,bike0172.jpg,277,109,80,74,14
4831,bike0173.jpg,277,110,80,74,14
4832,bike0174.jpg,277,111,80,74,14
4833,bike0175.jpg,276,112,80,74,14
4834,bike0176.jpg,276,113,80,74,14
4835,bike0177.jpg,276,114,80,74,14
4836,bike0178.jpg,275,114,80,74,14
4837,bike0179.jpg,275,115,80,74,14
4838,bike0180.jpg,275,116,80,74,14
4839,bike0181.jpg,274,117,80,74,14
4840,bike0182.jpg,274,118,80,74,14
4841,bike0183.jpg,274,119,80,74,14
4842,bike0184.jpg,274,120,80,74,14
4843,bike0185.jpg,273,121,80,74,14
4844,bike0186.jpg,273,122,80,74,14
4845,bike0187.jpg,272,124,80,74,14
4846,bike0188.jpg,272,125,80,74,14
4847,bike0189.jpg,271,126,80,74,14
4848,bike0190.jpg,271,128,80,74,14
4849,bike0191.jpg,270,129,80,74,14
4850,bike0192.jpg,270,130,80,74,14
4851,bike0193.jpg,269,132,80,74,14
4852,bike0194.jpg,269,133,80,74,14
4853,bike0195.jpg,269,135,80,74,14
4854,bike0196.jpg,268,136,80,74,14
4855,bike0197.jpg,268,138,79,74,14
4856,bike0198.jpg,268,139,79,74,14
4857,bike0199.jpg,268,141,78,74,14
4858,bike0200.jpg,268,142,77,74,14
4859,bike0201.jpg,268,144,77,74,14
4860,bike0202.jpg,268,145,76,74,14
4861,bike0203.jpg,268,147,75,74,14
4862,bike0204.jpg,268,149,75,74,14
4863,bike0205.jpg,267,150,75,73,14
4864,bike0206.jpg,266,152,75,71,14
4865,bike0207.jpg,266,153,75,71,14
4866,bike0208.jpg,265,155,75,69,14
4867,bike0209.jpg,264,156,75,68,14
4868,bike0210.jpg,264,158,75,67,14
4869,bike0211.jpg,263,159,75,66,14
4870,bike0212.jpg,262,161,75,64,14
4871,bike0213.jpg,262,163,75,63,14
4872,bike0214.jpg,260,164,75,63,14
4873,bike0215.jpg,258,165,75,63,14
4874,bike0216.jpg,257,166,75,63,14
4875,bike0217.jpg,255,167,75,63,14
4876,bike0218.jpg,254,169,75,63,14
4877,bike0219.jpg,253,169,75,63,14
4878,bike0220.jpg,253,170,75,63,14
4879,bike0221.jpg,252,170,75,63,14
4880,bike0223.jpg,252,171,75,63,14
4881,bike0224.jpg,251,172,75,63,14
4882,bike0225.jpg,251,172,75,63,14
4883,bike0226.jpg,250,173,75,63,14
4884,bike0227.jpg,250,174,75,63,14
4885,bike0228.jpg,250,174,75,63,14
4886,bike0229.jpg,250,174,75,63,14
4887,car0000.jpg,142,125,90,39,15
4888,car0001.jpg,138.05,124.57,90.02,39.01,15
4889,car0002.jpg,133.48,125.07,90.01,39,15
4890,car0003.jpg,128.01,124.83,90,39,15
4891,car0004.jpg,124.63,125.27,89.97,38.99,15
4892,car0005.jpg,119.65,123.39,89.98,38.99,15
4893,car0006.jpg,115.44,123.59,89.92,38.96,15
4894,car0007.jpg,110.31,122.56,89.93,38.96,15
4895,car0008.jpg,105.95,122.36,89.92,38.96,15
4896,car0009.jpg,100.88,121.37,89.94,38.97,15
4897,car0010.jpg,95.738,120.36,89.922,38.97,15
4898,car0011.jpg,91.305,119.9,89.945,38.98,15
4899,car0012.jpg,86.293,118.82,89.927,38.97,15
4900,car0013.jpg,81.911,119,89.979,38.99,15
4901,car0014.jpg,76.232,117.46,89.988,38.99,15
4902,car0015.jpg,71.893,117.11,90.027,39.02,15
4903,car0016.jpg,66.8,116.15,90.01,39,15
4904,car0017.jpg,61.541,116.04,90.059,39.03,15
4905,car0018.jpg,56.064,115.79,89.976,38.98,15
4906,car0019.jpg,50.415,115.15,90.065,39.02,15
4907,car0020.jpg,44.951,114.74,90.109,39.05,15
4908,car0021.jpg,39.511,113.93,90.039,39.01,15
4909,car0022.jpg,33.353,114.55,90.157,39.06,15
4910,car0023.jpg,26.759,113.05,90.121,39.05,15
4911,car0024.jpg,21.217,114.6,90.153,39.07,15
4912,car0025.jpg,15.3,115.03,90.17,39.08,15
4913,car0026.jpg,10.29,116.12,90.18,39.08,15
4914,car0027.jpg,3.9979,117.5,90.121,39.05,15
4915,car0028.jpg,-2.7742,118.69,90.172,39.07,15
4916,car0029.jpg,-8.4341,120.65,90.181,39.08,15
4917,car0030.jpg,-15.651,121.3,90.108,39.05,15
4918,car0031.jpg,-20.548,122.94,90.139,39.06,15
4919,car0032.jpg,-27.14,123.54,90.052,39.02,15
4920,car0033.jpg,-34.036,124.78,89.849,38.93,15
4921,car0034.jpg,-37.734,125.26,89.945,38.97,15
4922,car0035.jpg,-39.766,125.82,89.965,38.99,15
4923,car0036.jpg,-39.269,126.3,89.878,38.94,15
4924,car0037.jpg,-40.804,126.18,89.956,38.98,15
4925,car0038.jpg,-41.013,125.81,90.143,39.07,15
4926,car0039.jpg,-41.051,125.54,90.219,39.1,15
4927,car0040.jpg,-41.972,125.37,90.27,39.12,15
4928,car0041.jpg,-40.895,125.23,90.246,39.11,15
4929,car0042.jpg,-38.398,123.7,90.294,39.13,15
4930,car0043.jpg,-37.194,123.17,90.093,39.04,15
4931,car0044.jpg,-35.044,122.14,90.162,39.07,15
4932,car0045.jpg,-32.624,121.25,90.289,39.13,15
4933,car0046.jpg,-29.768,120.25,90.269,39.12,15
4934,car0047.jpg,-27.576,118.71,90.293,39.13,15
4935,car0048.jpg,-24.6,118.49,90.237,39.11,15
4936,car0049.jpg,-21.93,116.33,90.244,39.11,15
4937,car0050.jpg,-19.843,116.36,90.204,39.09,15
4938,car0051.jpg,-18.352,114.47,90.167,39.07,15
4939,car0052.jpg,-15.354,113.45,90.188,39.09,15
4940,car0053.jpg,-12.967,112.46,90.167,39.07,15
4941,car0054.jpg,-10.309,110.85,90.111,39.05,15
4942,car0055.jpg,-3.2075,110.03,90.023,39.01,15
4943,car0056.jpg,-0.24171,108.46,90.1,39.05,15
4944,car0057.jpg,6.5081,106.78,90.19,39.09,15
4945,car0058.jpg,10.244,106.05,90.176,39.08,15
4946,car0059.jpg,15.183,104.99,90.097,39.04,15
4947,car0060.jpg,21.442,104.32,90.098,39.04,15
4948,car0061.jpg,25.163,103.77,90.097,39.04,15
4949,car0062.jpg,31.955,103.1,89.905,38.96,15
4950,car0063.jpg,36.594,103.13,90.066,39.03,15
4951,car0064.jpg,41.155,102.82,90.035,39.02,15
4952,car0065.jpg,47.39,103.21,90.02,39.01,15
4953,car0066.jpg,51.501,103.7,89.999,39,15
4954,car0067.jpg,55.545,104.32,90.135,39.06,15
4955,car0068.jpg,55.377,106.43,90.083,39.04,15
4956,car0069.jpg,56.086,107.75,90.054,39.03,15
4957,car0070.jpg,56.603,108.79,90.027,39.01,15
4958,car0071.jpg,56.556,110.68,90.054,39.03,15
4959,car0072.jpg,57.147,111.69,90.013,39,15
4960,car0073.jpg,58.033,112.92,89.967,38.98,15
4961,car0074.jpg,58.817,114.89,90.003,39,15
4962,car0075.jpg,58.818,115.8,90.022,39.01,15
4963,car0076.jpg,59.216,116.91,90.024,39.01,15
4964,car0077.jpg,58.719,117.85,90.021,39.01,15
4965,car0078.jpg,58.71,119.09,90.03,39.01,15
4966,car0079.jpg,58.856,119.16,90.034,39.02,15
4967,car0080.jpg,59.357,120.58,90.013,39,15
4968,car0081.jpg,59.834,121.59,90.016,39.01,15
4969,car0082.jpg,59.242,121.99,89.968,38.98,15
4970,car0083.jpg,59.146,123.67,89.964,38.99,15
